"Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy","Accuracy","AIC","Converged"
0.91,0.92,0.919191919191919,0.910891089108911,0.919191919191919,0.91,0.914572864321608,0.5,0.455,0.495,0.915,0.915,374.290112232069,1
0.93,0.905,0.907317073170732,0.928205128205128,0.907317073170732,0.93,0.918518518518519,0.5,0.465,0.5125,0.9175,0.9175,379.942590344254,1
0.95,0.935,0.935960591133005,0.949238578680203,0.935960591133005,0.95,0.942928039702233,0.5,0.475,0.5075,0.9425,0.9425,343.436393078566,1
0.93,0.935,0.934673366834171,0.930348258706468,0.934673366834171,0.93,0.932330827067669,0.5,0.465,0.4975,0.9325,0.9325,341.337488986684,1
0.915,0.88,0.884057971014493,0.911917098445596,0.884057971014493,0.915,0.899262899262899,0.5,0.4575,0.5175,0.8975,0.8975,391.918453191459,1
0.91,0.93,0.928571428571429,0.911764705882353,0.928571428571429,0.91,0.919191919191919,0.5,0.455,0.49,0.92,0.92,354.505000769593,1
0.885,0.86,0.863414634146342,0.882051282051282,0.863414634146341,0.885,0.874074074074074,0.5,0.4425,0.5125,0.8725,0.8725,437.296678769746,1
0.92,0.87,0.876190476190476,0.915789473684211,0.876190476190476,0.92,0.897560975609756,0.5,0.46,0.525,0.895,0.895,416.08553238403,1
0.95,0.935,0.935960591133005,0.949238578680203,0.935960591133005,0.95,0.942928039702233,0.5,0.475,0.5075,0.9425,0.9425,349.816287517155,1
0.915,0.93,0.928934010152284,0.916256157635468,0.928934010152284,0.915,0.92191435768262,0.5,0.4575,0.4925,0.9225,0.9225,357.502836904324,1
0.92,0.9,0.901960784313726,0.918367346938776,0.901960784313726,0.92,0.910891089108911,0.5,0.46,0.51,0.91,0.91,367.982773096631,1
0.97,0.95,0.950980392156863,0.969387755102041,0.950980392156863,0.97,0.96039603960396,0.5,0.485,0.51,0.96,0.96,275.212225343863,1
0.94,0.925,0.926108374384237,0.939086294416244,0.926108374384236,0.94,0.933002481389578,0.5,0.47,0.5075,0.9325,0.9325,344.292651757681,1
0.955,0.945,0.945544554455445,0.954545454545454,0.945544554455445,0.955,0.950248756218905,0.5,0.4775,0.505,0.95,0.95,326.241195023231,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,373.732611307979,1
0.845,0.88,0.875647668393782,0.85024154589372,0.875647668393782,0.845,0.860050890585242,0.5,0.4225,0.4825,0.8625,0.8625,421.816925522767,1
0.92,0.85,0.85981308411215,0.913978494623656,0.85981308411215,0.92,0.888888888888889,0.5,0.46,0.535,0.885,0.885,408.123495633348,1
0.85,0.895,0.890052356020942,0.856459330143541,0.890052356020942,0.85,0.869565217391304,0.5,0.425,0.4775,0.8725,0.8725,3860.45264568995,1
0.895,0.87,0.873170731707317,0.892307692307692,0.873170731707317,0.895,0.883950617283951,0.5,0.4475,0.5125,0.8825,0.8825,417.274674247131,1
0.95,0.945,0.945273631840796,0.949748743718593,0.945273631840796,0.95,0.947630922693267,0.5,0.475,0.5025,0.9475,0.9475,311.465889136824,1
0.93,0.905,0.907317073170732,0.928205128205128,0.907317073170732,0.93,0.918518518518519,0.5,0.465,0.5125,0.9175,0.9175,379.105817199725,1
0.92,0.875,0.880382775119617,0.916230366492147,0.880382775119617,0.92,0.899755501222494,0.5,0.46,0.5225,0.8975,0.8975,383.070373649421,1
0.935,0.9,0.903381642512077,0.932642487046632,0.903381642512077,0.935,0.918918918918919,0.5,0.4675,0.5175,0.9175,0.9175,386.588297971394,1
0.89,0.88,0.881188118811881,0.888888888888889,0.881188118811881,0.89,0.885572139303483,0.5,0.445,0.505,0.885,0.885,418.540755605825,1
0.93,0.865,0.873239436619718,0.925133689839572,0.873239436619718,0.93,0.900726392251816,0.5,0.465,0.5325,0.8975,0.8975,417.734872770335,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,411.911461073037,1
0.88,0.89,0.888888888888889,0.881188118811881,0.888888888888889,0.88,0.884422110552764,0.5,0.44,0.495,0.885,0.885,407.122529904604,1
0.975,0.93,0.933014354066986,0.973821989528796,0.933014354066986,0.975,0.953545232273839,0.5,0.4875,0.5225,0.9525,0.9525,320.073060464616,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,406.719731626517,1
0.895,0.875,0.877450980392157,0.892857142857143,0.877450980392157,0.895,0.886138613861386,0.5,0.4475,0.51,0.885,0.885,400.953241407114,1
0.9,0.86,0.865384615384615,0.895833333333333,0.865384615384615,0.9,0.882352941176471,0.5,0.45,0.52,0.88,0.88,408.458453754147,1
0.915,0.91,0.91044776119403,0.914572864321608,0.91044776119403,0.915,0.912718204488778,0.5,0.4575,0.5025,0.9125,0.9125,342.789653181998,1
0.93,0.915,0.916256157635468,0.928934010152284,0.916256157635468,0.93,0.923076923076923,0.5,0.465,0.5075,0.9225,0.9225,361.958489454919,1
0.925,0.93,0.92964824120603,0.925373134328358,0.92964824120603,0.925,0.927318295739348,0.5,0.4625,0.4975,0.9275,0.9275,395.060432936996,1
0.94,0.91,0.912621359223301,0.938144329896907,0.912621359223301,0.94,0.926108374384236,0.5,0.47,0.515,0.925,0.925,389.90513168753,1
0.94,0.905,0.908212560386473,0.937823834196891,0.908212560386473,0.94,0.923832923832924,0.5,0.47,0.5175,0.9225,0.9225,350.982214848154,1
0.93,0.9,0.902912621359223,0.927835051546392,0.902912621359223,0.93,0.916256157635468,0.5,0.465,0.515,0.915,0.915,355.012650134686,1
0.905,0.835,0.845794392523364,0.897849462365591,0.845794392523365,0.905,0.874396135265701,0.5,0.4525,0.535,0.87,0.87,410.974435165149,1
0.92,0.875,0.880382775119617,0.916230366492147,0.880382775119617,0.92,0.899755501222494,0.5,0.46,0.5225,0.8975,0.8975,401.070782553845,1
0.91,0.905,0.90547263681592,0.909547738693467,0.90547263681592,0.91,0.907730673316708,0.5,0.455,0.5025,0.9075,0.9075,380.2160625872,1
0.895,0.885,0.886138613861386,0.893939393939394,0.886138613861386,0.895,0.890547263681592,0.5,0.4475,0.505,0.89,0.89,405.434540945072,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,380.311930609023,1
0.93,0.915,0.916256157635468,0.928934010152284,0.916256157635468,0.93,0.923076923076923,0.5,0.465,0.5075,0.9225,0.9225,362.079133912275,1
0.905,0.885,0.887254901960784,0.903061224489796,0.887254901960784,0.905,0.896039603960396,0.5,0.4525,0.51,0.895,0.895,426.291861190574,1
0.905,0.87,0.8743961352657,0.901554404145078,0.8743961352657,0.905,0.889434889434889,0.5,0.4525,0.5175,0.8875,0.8875,417.886502123625,1
0.955,0.945,0.945544554455445,0.954545454545454,0.945544554455445,0.955,0.950248756218905,0.5,0.4775,0.505,0.95,0.95,299.190104739304,1
0.875,0.86,0.862068965517241,0.873096446700508,0.862068965517241,0.875,0.86848635235732,0.5,0.4375,0.5075,0.8675,0.8675,418.197136851292,1
0.91,0.89,0.892156862745098,0.908163265306122,0.892156862745098,0.91,0.900990099009901,0.5,0.455,0.51,0.9,0.9,396.007881038962,1
0.88,0.875,0.875621890547264,0.879396984924623,0.875621890547264,0.88,0.877805486284289,0.5,0.44,0.5025,0.8775,0.8775,415.712282839867,1
0.92,0.94,0.938775510204082,0.92156862745098,0.938775510204082,0.92,0.929292929292929,0.5,0.46,0.49,0.93,0.93,350.24813409772,1
0.905,0.91,0.909547738693467,0.90547263681592,0.909547738693467,0.905,0.907268170426065,0.5,0.4525,0.4975,0.9075,0.9075,385.285729541373,1
0.91,0.9,0.900990099009901,0.909090909090909,0.900990099009901,0.91,0.90547263681592,0.5,0.455,0.505,0.905,0.905,396.723155986603,1
0.93,0.925,0.925373134328358,0.92964824120603,0.925373134328358,0.93,0.927680798004987,0.5,0.465,0.5025,0.9275,0.9275,361.05721172048,1
0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.5,0.4425,0.5,0.885,0.885,388.264624507045,1
0.955,0.935,0.936274509803921,0.954081632653061,0.936274509803922,0.955,0.945544554455446,0.5,0.4775,0.51,0.945,0.945,317.94133051765,1
0.935,0.92,0.921182266009852,0.934010152284264,0.921182266009852,0.935,0.928039702233251,0.5,0.4675,0.5075,0.9275,0.9275,309.587110590348,1
0.895,0.875,0.877450980392157,0.892857142857143,0.877450980392157,0.895,0.886138613861386,0.5,0.4475,0.51,0.885,0.885,414.767546849013,1
0.95,0.945,0.945273631840796,0.949748743718593,0.945273631840796,0.95,0.947630922693267,0.5,0.475,0.5025,0.9475,0.9475,339.844199901769,1
0.885,0.9,0.898477157360406,0.886699507389162,0.898477157360406,0.885,0.891687657430731,0.5,0.4425,0.4925,0.8925,0.8925,418.139868949907,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,412.040484145499,1
0.93,0.915,0.916256157635468,0.928934010152284,0.916256157635468,0.93,0.923076923076923,0.5,0.465,0.5075,0.9225,0.9225,375.905175724313,1
0.915,0.87,0.875598086124402,0.910994764397906,0.875598086124402,0.915,0.894865525672372,0.5,0.4575,0.5225,0.8925,0.8925,408.74308639367,1
0.885,0.85,0.855072463768116,0.880829015544041,0.855072463768116,0.885,0.86977886977887,0.5,0.4425,0.5175,0.8675,0.8675,419.017328934318,1
0.91,0.88,0.883495145631068,0.907216494845361,0.883495145631068,0.91,0.896551724137931,0.5,0.455,0.515,0.895,0.895,414.24649713571,1
0.88,0.885,0.884422110552764,0.880597014925373,0.884422110552764,0.88,0.882205513784461,0.5,0.44,0.4975,0.8825,0.8825,389.240957591959,1
0.935,0.895,0.899038461538462,0.932291666666667,0.899038461538462,0.935,0.916666666666667,0.5,0.4675,0.52,0.915,0.915,361.281929156709,1
0.955,0.94,0.940886699507389,0.954314720812183,0.940886699507389,0.955,0.947890818858561,0.5,0.4775,0.5075,0.9475,0.9475,305.072641858629,1
0.94,0.91,0.912621359223301,0.938144329896907,0.912621359223301,0.94,0.926108374384236,0.5,0.47,0.515,0.925,0.925,383.580313178767,1
0.905,0.91,0.909547738693467,0.90547263681592,0.909547738693467,0.905,0.907268170426065,0.5,0.4525,0.4975,0.9075,0.9075,395.683213594596,1
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.5,0.455,0.5,0.91,0.91,383.78091634258,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,356.294024176109,1
0.91,0.86,0.866666666666667,0.905263157894737,0.866666666666667,0.91,0.88780487804878,0.5,0.455,0.525,0.885,0.885,414.087134703982,1
0.915,0.9,0.901477832512315,0.913705583756345,0.901477832512315,0.915,0.90818858560794,0.5,0.4575,0.5075,0.9075,0.9075,391.847809377126,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,390.622697555063,1
0.925,0.895,0.898058252427185,0.922680412371134,0.898058252427185,0.925,0.911330049261084,0.5,0.4625,0.515,0.91,0.91,384.554526508542,1
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.5,0.4575,0.5,0.915,0.915,357.996236643715,1
0.94,0.89,0.895238095238095,0.936842105263158,0.895238095238095,0.94,0.917073170731707,0.5,0.47,0.525,0.915,0.915,395.217694276859,1
0.95,0.93,0.931372549019608,0.948979591836735,0.931372549019608,0.95,0.940594059405941,0.5,0.475,0.51,0.94,0.94,312.784205364477,1
0.93,0.915,0.916256157635468,0.928934010152284,0.916256157635468,0.93,0.923076923076923,0.5,0.465,0.5075,0.9225,0.9225,368.1675045559,1
0.895,0.885,0.886138613861386,0.893939393939394,0.886138613861386,0.895,0.890547263681592,0.5,0.4475,0.505,0.89,0.89,396.83420549444,1
0.92,0.925,0.924623115577889,0.920398009950249,0.924623115577889,0.92,0.922305764411028,0.5,0.46,0.4975,0.9225,0.9225,349.496215463131,1
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.5,0.46,0.5,0.92,0.92,368.916665997946,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,375.873473552482,1
0.92,0.93,0.929292929292929,0.920792079207921,0.929292929292929,0.92,0.924623115577889,0.5,0.46,0.495,0.925,0.925,370.468350950058,1
0.89,0.895,0.894472361809045,0.890547263681592,0.894472361809045,0.89,0.892230576441103,0.5,0.445,0.4975,0.8925,0.8925,369.529983370095,1
0.9,0.91,0.909090909090909,0.900990099009901,0.909090909090909,0.9,0.904522613065327,0.5,0.45,0.495,0.905,0.905,406.812505920121,1
0.925,0.92,0.920398009950249,0.924623115577889,0.920398009950249,0.925,0.922693266832918,0.5,0.4625,0.5025,0.9225,0.9225,346.200826013627,1
0.855,0.85,0.850746268656717,0.85427135678392,0.850746268656716,0.855,0.85286783042394,0.5,0.4275,0.5025,0.8525,0.8525,461.73455835305,1
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.5,0.445,0.5,0.89,0.89,426.278353157341,1
0.91,0.94,0.938144329896907,0.912621359223301,0.938144329896907,0.91,0.923857868020305,0.5,0.455,0.485,0.925,0.925,354.296778140766,1
0.865,0.89,0.887179487179487,0.868292682926829,0.887179487179487,0.865,0.875949367088608,0.5,0.4325,0.4875,0.8775,0.8775,422.226425993689,1
0.9,0.87,0.87378640776699,0.896907216494845,0.87378640776699,0.9,0.886699507389163,0.5,0.45,0.515,0.885,0.885,421.898338218066,1
0.935,0.92,0.921182266009852,0.934010152284264,0.921182266009852,0.935,0.928039702233251,0.5,0.4675,0.5075,0.9275,0.9275,350.994199284982,1
0.925,0.955,0.95360824742268,0.927184466019418,0.95360824742268,0.925,0.939086294416244,0.5,0.4625,0.485,0.94,0.94,345.648520179029,1
0.86,0.88,0.877551020408163,0.862745098039216,0.877551020408163,0.86,0.868686868686869,0.5,0.43,0.49,0.87,0.87,423.681094362099,1
0.93,0.915,0.916256157635468,0.928934010152284,0.916256157635468,0.93,0.923076923076923,0.5,0.465,0.5075,0.9225,0.9225,342.316450304221,1
0.955,0.935,0.936274509803921,0.954081632653061,0.936274509803922,0.955,0.945544554455446,0.5,0.4775,0.51,0.945,0.945,319.396032826833,1
0.88,0.89,0.888888888888889,0.881188118811881,0.888888888888889,0.88,0.884422110552764,0.5,0.44,0.495,0.885,0.885,381.753830674846,1
0.94,0.875,0.882629107981221,0.935828877005348,0.882629107981221,0.94,0.910411622276029,0.5,0.47,0.5325,0.9075,0.9075,399.303195381959,1
0.935,0.925,0.925742574257426,0.934343434343434,0.925742574257426,0.935,0.930348258706468,0.5,0.4675,0.505,0.93,0.93,351.270125925247,1
0.895,0.91,0.908629441624366,0.896551724137931,0.908629441624365,0.895,0.90176322418136,0.5,0.4475,0.4925,0.9025,0.9025,406.683908038142,1
0.9,0.885,0.886699507389162,0.898477157360406,0.886699507389163,0.9,0.893300248138958,0.5,0.45,0.5075,0.8925,0.8925,404.14605305999,1
0.875,0.895,0.892857142857143,0.877450980392157,0.892857142857143,0.875,0.883838383838384,0.5,0.4375,0.49,0.885,0.885,427.013379807824,1
0.905,0.91,0.909547738693467,0.90547263681592,0.909547738693467,0.905,0.907268170426065,0.5,0.4525,0.4975,0.9075,0.9075,370.707377658945,1
0.885,0.905,0.903061224489796,0.887254901960784,0.903061224489796,0.885,0.893939393939394,0.5,0.4425,0.49,0.895,0.895,375.295783712368,1
0.885,0.905,0.903061224489796,0.887254901960784,0.903061224489796,0.885,0.893939393939394,0.5,0.4425,0.49,0.895,0.895,374.128735645816,1
0.87,0.85,0.852941176470588,0.86734693877551,0.852941176470588,0.87,0.861386138613861,0.5,0.435,0.51,0.86,0.86,436.906213980156,1
0.92,0.935,0.934010152284264,0.921182266009852,0.934010152284264,0.92,0.926952141057935,0.5,0.46,0.4925,0.9275,0.9275,342.877766771459,1
0.895,0.885,0.886138613861386,0.893939393939394,0.886138613861386,0.895,0.890547263681592,0.5,0.4475,0.505,0.89,0.89,401.428526426102,1
0.915,0.9,0.901477832512315,0.913705583756345,0.901477832512315,0.915,0.90818858560794,0.5,0.4575,0.5075,0.9075,0.9075,369.263867749648,1
0.935,0.9,0.903381642512077,0.932642487046632,0.903381642512077,0.935,0.918918918918919,0.5,0.4675,0.5175,0.9175,0.9175,365.896650963516,1
0.97,0.955,0.955665024630542,0.969543147208122,0.955665024630542,0.97,0.962779156327543,0.5,0.485,0.5075,0.9625,0.9625,287.750219405048,1
0.915,0.895,0.897058823529412,0.913265306122449,0.897058823529412,0.915,0.905940594059406,0.5,0.4575,0.51,0.905,0.905,378.680546625565,1
0.865,0.855,0.856435643564356,0.863636363636364,0.856435643564356,0.865,0.860696517412935,0.5,0.4325,0.505,0.86,0.86,439.981810483585,1
0.9,0.88,0.882352941176471,0.897959183673469,0.882352941176471,0.9,0.891089108910891,0.5,0.45,0.51,0.89,0.89,388.14528001091,1
0.84,0.87,0.865979381443299,0.844660194174757,0.865979381443299,0.84,0.852791878172589,0.5,0.42,0.485,0.855,0.855,452.215377966069,1
0.95,0.905,0.909090909090909,0.947643979057592,0.909090909090909,0.95,0.929095354523227,0.5,0.475,0.5225,0.9275,0.9275,356.235511849226,1
0.92,0.915,0.915422885572139,0.919597989949749,0.915422885572139,0.92,0.917705735660848,0.5,0.46,0.5025,0.9175,0.9175,373.98717019372,1
0.94,0.95,0.94949494949495,0.940594059405941,0.94949494949495,0.94,0.944723618090452,0.5,0.47,0.495,0.945,0.945,302.899664812533,1
0.935,0.915,0.916666666666667,0.933673469387755,0.916666666666667,0.935,0.925742574257426,0.5,0.4675,0.51,0.925,0.925,378.998550959071,1
0.955,0.89,0.896713615023474,0.951871657754011,0.896713615023474,0.955,0.924939467312349,0.5,0.4775,0.5325,0.9225,0.9225,377.241734864541,1
0.94,0.905,0.908212560386473,0.937823834196891,0.908212560386473,0.94,0.923832923832924,0.5,0.47,0.5175,0.9225,0.9225,367.941090978644,1
0.885,0.89,0.889447236180904,0.885572139303483,0.889447236180904,0.885,0.887218045112782,0.5,0.4425,0.4975,0.8875,0.8875,379.775335660279,1
0.965,0.955,0.955445544554455,0.964646464646465,0.955445544554455,0.965,0.960199004975124,0.5,0.4825,0.505,0.96,0.96,330.094115534487,1
0.9,0.85,0.857142857142857,0.894736842105263,0.857142857142857,0.9,0.878048780487805,0.5,0.45,0.525,0.875,0.875,444.862316976203,1
0.91,0.915,0.914572864321608,0.91044776119403,0.914572864321608,0.91,0.912280701754386,0.5,0.455,0.4975,0.9125,0.9125,368.266615070586,1
0.955,0.92,0.922705314009662,0.953367875647668,0.922705314009662,0.955,0.938574938574939,0.5,0.4775,0.5175,0.9375,0.9375,383.878321448485,1
0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.5,0.4525,0.5,0.905,0.905,380.097271812563,1
0.87,0.9,0.896907216494845,0.87378640776699,0.896907216494845,0.87,0.883248730964467,0.5,0.435,0.485,0.885,0.885,404.417805950503,1
0.905,0.89,0.891625615763547,0.903553299492386,0.891625615763547,0.905,0.898263027295285,0.5,0.4525,0.5075,0.8975,0.8975,376.147154556244,1
0.945,0.93,0.931034482758621,0.944162436548223,0.931034482758621,0.945,0.937965260545906,0.5,0.4725,0.5075,0.9375,0.9375,319.847877289718,1
0.905,0.92,0.918781725888325,0.906403940886699,0.918781725888325,0.905,0.91183879093199,0.5,0.4525,0.4925,0.9125,0.9125,368.208299619828,1
0.905,0.89,0.891625615763547,0.903553299492386,0.891625615763547,0.905,0.898263027295285,0.5,0.4525,0.5075,0.8975,0.8975,415.643234203233,1
0.945,0.9,0.904306220095694,0.942408376963351,0.904306220095694,0.945,0.924205378973105,0.5,0.4725,0.5225,0.9225,0.9225,356.318838461256,1
0.96,0.94,0.941176470588235,0.959183673469388,0.941176470588235,0.96,0.95049504950495,0.5,0.48,0.51,0.95,0.95,341.574898864782,1
0.91,0.88,0.883495145631068,0.907216494845361,0.883495145631068,0.91,0.896551724137931,0.5,0.455,0.515,0.895,0.895,432.826299099182,1
0.93,0.915,0.916256157635468,0.928934010152284,0.916256157635468,0.93,0.923076923076923,0.5,0.465,0.5075,0.9225,0.9225,352.770859934432,1
0.965,0.975,0.974747474747475,0.965346534653465,0.974747474747475,0.965,0.969849246231156,0.5,0.4825,0.495,0.97,0.97,303.63546931545,1
0.915,0.89,0.892682926829268,0.912820512820513,0.892682926829268,0.915,0.903703703703704,0.5,0.4575,0.5125,0.9025,0.9025,360.513223634842,1
0.845,0.81,0.816425120772947,0.839378238341969,0.816425120772947,0.845,0.830466830466831,0.5,0.4225,0.5175,0.8275,0.8275,466.236653154599,1
0.92,0.9,0.901960784313726,0.918367346938776,0.901960784313726,0.92,0.910891089108911,0.5,0.46,0.51,0.91,0.91,368.053979941468,1
0.89,0.9,0.898989898989899,0.891089108910891,0.898989898989899,0.89,0.894472361809045,0.5,0.445,0.495,0.895,0.895,387.551594748906,1
0.895,0.88,0.881773399014778,0.893401015228426,0.881773399014778,0.895,0.88833746898263,0.5,0.4475,0.5075,0.8875,0.8875,388.131650490728,1
0.9,0.89,0.891089108910891,0.898989898989899,0.891089108910891,0.9,0.895522388059702,0.5,0.45,0.505,0.895,0.895,412.377522283904,1
0.915,0.875,0.879807692307692,0.911458333333333,0.879807692307692,0.915,0.897058823529412,0.5,0.4575,0.52,0.895,0.895,409.051516662037,1
0.905,0.9,0.900497512437811,0.904522613065327,0.900497512437811,0.905,0.902743142144638,0.5,0.4525,0.5025,0.9025,0.9025,385.6597627436,1
0.935,0.9,0.903381642512077,0.932642487046632,0.903381642512077,0.935,0.918918918918919,0.5,0.4675,0.5175,0.9175,0.9175,353.277392620626,1
0.905,0.915,0.914141414141414,0.905940594059406,0.914141414141414,0.905,0.909547738693467,0.5,0.4525,0.495,0.91,0.91,367.250206195558,1
1,1,1,1,1,1,1,0.5,0.5,0.5,1,1,184.000000234139,0
0.87,0.855,0.857142857142857,0.868020304568528,0.857142857142857,0.87,0.863523573200992,0.5,0.435,0.5075,0.8625,0.8625,429.408952344331,1
0.93,0.875,0.881516587677725,0.925925925925926,0.881516587677725,0.93,0.905109489051095,0.5,0.465,0.5275,0.9025,0.9025,368.325091497481,1
0.925,0.945,0.943877551020408,0.926470588235294,0.943877551020408,0.925,0.934343434343434,0.5,0.4625,0.49,0.935,0.935,356.516973902228,1
0.915,0.915,0.915,0.915,0.915,0.915,0.915,0.5,0.4575,0.5,0.915,0.915,359.015614559764,1
0.915,0.905,0.905940594059406,0.914141414141414,0.905940594059406,0.915,0.91044776119403,0.5,0.4575,0.505,0.91,0.91,383.583398780565,1
0.92,0.895,0.897560975609756,0.917948717948718,0.897560975609756,0.92,0.908641975308642,0.5,0.46,0.5125,0.9075,0.9075,393.312950030832,1
0.915,0.91,0.91044776119403,0.914572864321608,0.91044776119403,0.915,0.912718204488778,0.5,0.4575,0.5025,0.9125,0.9125,400.710459878951,1
0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.5,0.4675,0.5,0.935,0.935,346.871555252407,1
0.915,0.885,0.888349514563107,0.912371134020619,0.888349514563107,0.915,0.901477832512315,0.5,0.4575,0.515,0.9,0.9,403.981016374719,1
0.895,0.88,0.881773399014778,0.893401015228426,0.881773399014778,0.895,0.88833746898263,0.5,0.4475,0.5075,0.8875,0.8875,399.450756443511,1
0.94,0.915,0.917073170731707,0.938461538461538,0.917073170731707,0.94,0.928395061728395,0.5,0.47,0.5125,0.9275,0.9275,356.652944885095,1
0.92,0.895,0.897560975609756,0.917948717948718,0.897560975609756,0.92,0.908641975308642,0.5,0.46,0.5125,0.9075,0.9075,355.112044013141,1
0.885,0.86,0.863414634146342,0.882051282051282,0.863414634146341,0.885,0.874074074074074,0.5,0.4425,0.5125,0.8725,0.8725,415.950711853215,1
0.92,0.89,0.893203883495146,0.917525773195876,0.893203883495146,0.92,0.9064039408867,0.5,0.46,0.515,0.905,0.905,393.498200377278,1
0.935,0.91,0.91219512195122,0.933333333333333,0.91219512195122,0.935,0.923456790123457,0.5,0.4675,0.5125,0.9225,0.9225,346.748460978821,1
0.89,0.895,0.894472361809045,0.890547263681592,0.894472361809045,0.89,0.892230576441103,0.5,0.445,0.4975,0.8925,0.8925,406.756828144702,1
0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.5,0.44,0.5,0.88,0.88,405.879728054817,1
0.935,0.88,0.886255924170616,0.931216931216931,0.886255924170616,0.935,0.909975669099757,0.5,0.4675,0.5275,0.9075,0.9075,418.187988020663,1
0.9,0.88,0.882352941176471,0.897959183673469,0.882352941176471,0.9,0.891089108910891,0.5,0.45,0.51,0.89,0.89,408.330402458992,1
0.89,0.86,0.864077669902913,0.88659793814433,0.864077669902913,0.89,0.876847290640394,0.5,0.445,0.515,0.875,0.875,444.026339157182,1
0.875,0.87,0.870646766169154,0.874371859296482,0.870646766169154,0.875,0.872817955112219,0.5,0.4375,0.5025,0.8725,0.8725,406.393588202806,1
0.925,0.905,0.906862745098039,0.923469387755102,0.906862745098039,0.925,0.915841584158416,0.5,0.4625,0.51,0.915,0.915,365.015185985445,1
0.88,0.895,0.893401015228426,0.881773399014778,0.893401015228426,0.88,0.886649874055416,0.5,0.44,0.4925,0.8875,0.8875,424.975094212112,1
0.92,0.88,0.884615384615385,0.916666666666667,0.884615384615385,0.92,0.901960784313726,0.5,0.46,0.52,0.9,0.9,429.011000174754,1
0.91,0.895,0.896551724137931,0.908629441624366,0.896551724137931,0.91,0.903225806451613,0.5,0.455,0.5075,0.9025,0.9025,421.064400876306,1
0.91,0.885,0.887804878048781,0.907692307692308,0.88780487804878,0.91,0.898765432098765,0.5,0.455,0.5125,0.8975,0.8975,366.37749569768,1
0.91,0.895,0.896551724137931,0.908629441624366,0.896551724137931,0.91,0.903225806451613,0.5,0.455,0.5075,0.9025,0.9025,416.206508984875,1
0.905,0.865,0.870192307692308,0.901041666666667,0.870192307692308,0.905,0.887254901960784,0.5,0.4525,0.52,0.885,0.885,408.438400374467,1
0.89,0.895,0.894472361809045,0.890547263681592,0.894472361809045,0.89,0.892230576441103,0.5,0.445,0.4975,0.8925,0.8925,410.731296667083,1
0.875,0.83,0.837320574162679,0.869109947643979,0.837320574162679,0.875,0.855745721271394,0.5,0.4375,0.5225,0.8525,0.8525,484.725966016,1
0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.5,0.4425,0.5,0.885,0.885,397.103235975331,1
0.915,0.925,0.924242424242424,0.915841584158416,0.924242424242424,0.915,0.919597989949749,0.5,0.4575,0.495,0.92,0.92,365.34458951766,1
0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.5,0.44,0.5,0.88,0.88,427.464482111971,1
0.88,0.895,0.893401015228426,0.881773399014778,0.893401015228426,0.88,0.886649874055416,0.5,0.44,0.4925,0.8875,0.8875,409.590654042024,1
0.925,0.915,0.915841584158416,0.924242424242424,0.915841584158416,0.925,0.920398009950249,0.5,0.4625,0.505,0.92,0.92,374.248271754206,1
0.925,0.92,0.920398009950249,0.924623115577889,0.920398009950249,0.925,0.922693266832918,0.5,0.4625,0.5025,0.9225,0.9225,351.09230313974,1
0.925,0.9,0.902439024390244,0.923076923076923,0.902439024390244,0.925,0.91358024691358,0.5,0.4625,0.5125,0.9125,0.9125,379.58003108978,1
0.905,0.87,0.8743961352657,0.901554404145078,0.8743961352657,0.905,0.889434889434889,0.5,0.4525,0.5175,0.8875,0.8875,383.014953461491,1
0.87,0.845,0.848780487804878,0.866666666666667,0.848780487804878,0.87,0.859259259259259,0.5,0.435,0.5125,0.8575,0.8575,455.747630846352,1
